,Cases,Deaths,Poverty,Population,W_Male,W_Female,B_Male,B_Female,H_Male,H_Female,I_Male,I_Female,A_Male,A_Female,NH_Male,NH_Female,Risk_Index,Risk_Cat
339,8.996528148090857,2.302585092994046,9.741145078057485,9.829948649201258,9.753594462961509,9.740321354781914,7.38770923908104,6.4457198193855785,7.551712215351309,7.282073658093465,5.231108616854587,5.420534999272285,4.795790545596741,4.867534450455582,3.58351893845611,2.6390573296152584,77.11,Above Average
340,9.389490237604502,4.955827057601262,9.411810747608898,9.533220655077928,9.375006993531416,9.226213721132472,7.883823214892152,7.102499355774648,8.53660358493606,8.29254851397576,6.687108607866515,6.591673732008657,4.897839799950911,4.564348191467836,3.0910424533583165,3.1354942159291497,94.93,High
341,8.478036476215044,0.6931471805599453,9.48303570211964,9.520688614926877,9.374922172292127,9.368113055848724,7.470793774195062,7.302496423727327,6.698268054115412,6.107022887742255,5.017279836814924,5.1647859739235145,4.330733340286331,4.762173934797756,2.19722457733622,2.6390573296152584,71.02,Above Average
342,10.186257580626886,4.691347882229144,9.3615151997733,9.57692604202343,9.233959237574817,9.00601857490256,8.717845704894916,8.201111644442758,7.884952945759814,7.416378479192928,5.356586274672011,5.225746673713202,4.736198448394496,5.111987788356544,2.9957322735539913,2.8332133440562166,88.83,High
343,10.274188668207954,5.043425116919247,10.154985297346864,10.201256085188918,10.137847959055502,10.031616880246656,7.780720886117918,7.574045005372199,9.870344333942873,9.684647229041751,6.003887067106539,5.8607862234658645,5.834810737062606,5.840641657373397,3.80666248977032,3.688879454113936,73.43,Above Average
344,11.133230437555632,7.52294091807237,10.620912625555595,10.645948569648997,10.544156526450868,10.394977439995378,8.504513138258863,8.58466490653125,10.579768290986172,10.338899737012245,6.933423025730715,6.8501261661454995,6.192362489474872,6.131226489483142,4.718498871295094,4.543294782270004,47.02,Below Average
345,10.657541667999595,6.652863029353348,12.148480608277413,12.175200981863089,12.040077091334991,12.113052341956953,9.455323689894849,9.48668339975797,10.683569023781297,10.6862697486674,7.368970402194793,7.3740018593501615,7.990915463091325,8.192847134592865,5.645446897643237,5.843544417031361,79.03,Above Average
346,10.404717282628672,7.069874128458572,11.551588330247618,11.573277108354972,11.405139788764119,11.444378922435119,9.320986892063246,9.408125088823502,10.490523936047543,10.36482877120321,6.90875477931522,6.887552571664617,7.415776975415393,7.5968944381445445,5.1179938124167546,5.111987788356544,90.6,High
348,9.32482909846088,3.0910424533583165,9.780754787153832,9.884151816229386,9.804053882820645,9.753942915256113,7.70210434005105,6.4183649359362125,6.945051063725834,6.57507584059962,5.87493073085203,5.786897381366707,4.919980925828125,5.187385805840755,3.688879454113936,3.80666248977032,69.87,Above Average
349,10.99840970769534,7.3118861640771655,11.958303354389555,11.982447728378014,11.805736859926427,11.88892056689436,9.64904681386415,9.711297461543568,10.338770329053474,10.32937601028517,6.90875477931522,7.0166096838942185,7.958576903813897,7.990915463091325,4.9836066217083355,5.0998664278242,62.17,Above Average
350,10.567797920157515,5.8522024797744745,10.607253157556682,10.745356416842704,10.44592811567137,10.345895139566007,9.57227147806062,9.275097619191461,8.423541635334782,7.73718007783463,6.444131256700442,6.246106765481563,5.978885764901122,5.937536205082426,5.54907608489522,4.634728988229637,84.87,High
351,8.685246776412487,5.843544417031361,9.470317173335742,9.5642314445383,9.175541866433488,9.068892008391806,8.540323608805092,8.421562960400989,6.977281341630747,6.598509028614515,4.68213122712422,4.672828834461906,4.30406509320417,5.153291594497778,2.5649493574615367,2.8332133440562166,79.93,Above Average
352,7.885329239273192,1.0986122886681098,8.886685639065584,9.038602608721872,8.933268478636418,8.821732380934444,7.4430783743485165,6.226536669287466,7.601901959875167,7.317876198626496,4.74493212836325,4.158883083359672,3.1354942159291497,3.737669618283368,2.6390573296152584,2.4849066497880004,58.43,Above Average
353,11.726495334490108,7.671360923190644,12.771866452998927,12.813438601243893,12.612653797296536,12.671421709072273,10.661837096341706,10.732279515937446,11.442073723998275,11.43737183296907,8.142354276849835,8.104703468371108,9.041803370152845,9.22690246027516,6.726233402358747,6.9985096422506015,68.02,Above Average
355,11.657233579565967,6.628041376179532,12.536081180222896,12.589912265941186,12.089094910532156,12.152360638941472,11.363682721495552,11.56884255312859,10.267818117285737,10.336081328032542,7.467942332285852,7.57198844937744,9.358846580275406,9.407550541263888,5.877735781779639,5.9401712527204324,13.24,Low
356,9.596486735697948,4.465908118654584,10.606164183312202,10.633520992762682,10.485731104959568,10.524520925120763,8.267705664762426,8.351374706721296,8.651374372882257,8.574329382787047,6.1675164908883415,6.1463292576688975,5.929589143389895,6.095824562432225,3.80666248977032,3.9889840465642745,77.48,Above Average
357,9.944869390314896,4.290459441148391,8.764365720529808,9.030495745057118,8.916908467543795,8.613956859848546,7.903226808730732,6.5294188382622265,7.1592919047975645,6.204557762568691,4.90527477843843,4.709530201312334,3.58351893845611,4.060443010546419,1.3862943611198906,2.079441541679836,73.09,Above Average
358,9.809835996454671,5.8200829303523625,9.710388122570297,9.825147561084878,9.385133662349348,9.242710752006634,8.912877287669298,8.81314100828505,7.6921133395954655,6.877296071497429,5.3230099791384085,5.087596335232384,4.532599493153255,4.762173934797756,2.19722457733622,2.6390573296152584,89.3,High
359,12.49199191515763,9.320270431348378,12.875129469607124,12.907319435513411,12.734919899793962,12.796472559587096,10.533135671533163,10.632701439132466,11.55623396557042,11.525792330677051,7.982074875081202,8.00469951054955,9.134107065976591,9.308555419473137,6.3421214187211525,6.354370040797352,43.15,Below Average
360,11.411058838566658,7.195187320178709,12.766793536899511,12.809237677087458,12.582802145812614,12.66111490963575,10.798145984283169,10.898829731716788,11.269349588141525,11.262333632696786,8.065579427282092,8.022568946988255,8.766550149546351,8.98882050177807,6.228511003591184,6.324358962381312,76.06,Above Average
361,11.878470949077148,7.7402295247631825,11.965146924420164,11.989159643966598,11.875657030491492,11.908932654303827,9.256937657352967,9.111624399037023,10.520077610373916,10.374834029757805,7.6638772587034705,7.480428306074207,7.792348924113037,8.046549357283077,6.028278520230697,5.82600010738045,28.36,Below Average
363,10.388656849488333,6.169610732491456,11.212306740376608,11.214896716464231,11.140875790401466,11.073551908610877,8.706490361946617,8.523175263093785,10.282266395381788,10.222232150439726,6.493753839851687,6.428105272684597,7.042286171939742,7.221105098182496,4.90527477843843,4.564348191467836,13.45,Low
364,10.17068626604651,5.247024072160486,11.352439761185096,11.392169263834429,11.284857307664499,11.3187094487292,8.628913441026645,8.671115273688494,8.743372131273969,8.766705997750515,6.543911845564794,6.53524127101366,6.941190055068375,7.115582126184454,4.852030263919617,4.691347882229144,43.15,Below Average
365,11.17057599117614,6.710523109452428,12.216651491697492,12.258370934741206,12.089044325004663,12.055336961295405,10.148040283087838,10.025705185260376,10.367284459872344,10.345991508079278,7.845024417241484,7.793999089503997,8.88391747120797,9.252920819511301,6.4754327167040895,6.648984550024776,24.81,Below Average
